Status,Tag Code,State,Agency,Rearing Code,Location (Facility or Wild Stock),Year Brood,Stock,Ancestry,Species,Stage,Weight,Length,Year Released,Release Site,Date Last Released,Ad Clipped and Tagged,Total Released,Experiment Code,Region Released,Mark Code,Thermal Mark Hatch Code,Thermal Mark RBr,Mark ID,Comment (PSMFC)
NOT TAGGED,!01115NSRA07,AK,NSRAA,H,HERMAN CR SPAWN CHAN,2010,KLEHINI R 115-32,,CHUM,EMERGENT FRY,0.39,,2011,HERMAN CR 115-32,5/1/11,0,1170091,,1,NO MARK,,,,
NOT TAGGED,!01125NSRA14,AK,NSRAA,H,HERMAN CR SPAWN CHAN,2011,KLEHINI R 115-32,,CHUM,EMERGENT FRY,0.39,,2012,HERMAN CR 115-32,5/1/12,0,1541034,,1,NO MARK,,,,
NOT TAGGED,!01135NSRA13,AK,NSRAA,H,HERMAN CR SPAWN CHAN,2012,KLEHINI R 115-32,,CHUM,EMERGENT FRY,0.39,,2013,HERMAN CR 115-32,5/1/13,0,1448435,,1,NO MARK,,,,
NOT TAGGED,!01145NSRA13,AK,NSRAA,H,HERMAN CR SPAWN CHAN,2013,KLEHINI R 115-32,,CHUM,EMERGENT FRY,0.39,,2014,HERMAN CR 115-32,5/1/14,0,1467459,,1,NO MARK,,,,
NOT TAGGED,!01155NSRA14,AK,NSRAA,H,HERMAN CR SPAWN CHAN,2014,KLEHINI R 115-32,,CHUM,EMERGENT FRY,0.39,,2015,HERMAN CR 115-32,5/1/15,0,1460015,,1,NO MARK,,,,
TAGGED,401011501,AK,NSRAA,H,HIDDEN FALLS,1989,FARRAGUT R,FARRAGUT R,CHINOOK,FINGERLING  ,1.6,,1990,FARRAGUT LK 110-14,6/19/90,10596,16898,R,1,AD,,,,
TAGGED,401011502,AK,NSRAA,H,HIDDEN FALLS,1989,FARRAGUT R,FARRAGUT R,CHINOOK,FINGERLING  ,1.6,,1990,FARRAGUT LK 110-14,6/19/90,7841,12504,R,1,AD,,,,
TAGGED,401010511,AK,NSRAA,H,HIDDEN FALLS,1992,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,FINGERLING  ,0.78,,1993,INDIAN R 112-42,5/25/93,19078,61706,R,1,AD,,,,
TAGGED,401021311,AK,NSRAA,H,HIDDEN FALLS,1992,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,FINGERLING  ,0.78,,1993,INDIAN R 112-42,5/25/93,9665,28311,R,1,AD,,,,
TAGGED,401021312,AK,NSRAA,H,HIDDEN FALLS,1992,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,FINGERLING  ,0.78,,1993,INDIAN R 112-42,5/25/93,10515,32058,R,1,AD,,,,
TAGGED,42956,AK,NSRAA,H,HIDDEN FALLS,1987,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,21.2,,1989,KASNYKU BAY 112-11,5/28/89,17066,99621,,1,AD,,,,
TAGGED,42955,AK,NSRAA,H,HIDDEN FALLS,1987,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,21.2,,1989,KASNYKU BAY 112-11,5/28/89,19177,184511,,1,AD,,,,
TAGGED,41762,AK,NSRAA,H,HIDDEN FALLS,1987,TAHINI R,,CHINOOK,SMOLT       ,23.1,,1989,KASNYKU BAY 112-11,5/28/89,42742,53768,,1,AD,,,,
TAGGED,42815,AK,NSRAA,H,HIDDEN FALLS,1988,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,26.9,,1990,KASNYKU BAY 112-11,5/23/90,28336,222573,,1,AD,,,,
NOT TAGGED,!01901NSRA01,AK,NSRAA,H,HIDDEN FALLS,1988,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,26.9,,1990,KASNYKU BAY 112-11,5/29/90,0,88210,,1,NO MARK,,,,
TAGGED,43547,AK,NSRAA,H,HIDDEN FALLS,1989,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,21.1,,1991,KASNYKU BAY 112-11,6/4/91,9875,19033,S,1,AD,,,,
TAGGED,43546,AK,NSRAA,H,HIDDEN FALLS,1989,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,26,,1991,KASNYKU BAY 112-11,6/4/91,9062,147912,S,1,AD,,,,
TAGGED,40701,AK,NSRAA,H,HIDDEN FALLS,1989,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,54.4,,1991,KASNYKU BAY 112-11,6/4/91,2427,2434,S,1,AD,,,,SEQUENTIAL WIRE USED AS STANDARD BINARY WIRE
TAGGED,43548,AK,NSRAA,H,HIDDEN FALLS,1989,HIDDEN FALLS,TAHINI R,CHINOOK,SMOLT       ,27.3,,1991,KASNYKU BAY 112-11,6/4/91,9844,10631,B,1,AD,,,,COMBINE WITH 043549
TAGGED,43549,AK,NSRAA,H,HIDDEN FALLS,1989,HIDDEN FALLS,TAHINI R,CHINOOK,SMOLT       ,27.3,,1991,KASNYKU BAY 112-11,6/4/91,3814,4119,B,1,AD,,,,COMBINE WITH 043548
TAGGED,43635,AK,NSRAA,H,HIDDEN FALLS,1990,MEDVEJIE,ANDREW CR 108-40,CHINOOK,SMOLT       ,20.91,,1992,KASNYKU BAY 112-11,6/4/92,10023,443976,E,1,AD,,,,
TAGGED,43652,AK,NSRAA,H,HIDDEN FALLS,1990,MEDVEJIE,ANDREW CR 108-40,CHINOOK,SMOLT       ,20.91,,1992,KASNYKU BAY 112-11,6/2/92,8569,420515,E,1,AD,,,,
TAGGED,43639,AK,NSRAA,H,HIDDEN FALLS,1990,MEDVEJIE,ANDREW CR 108-40,CHINOOK,SMOLT       ,34.28,,1992,KASNYKU BAY 112-11,5/28/92,7143,133285,E,1,AD,,,,
TAGGED,43640,AK,NSRAA,H,HIDDEN FALLS,1990,MEDVEJIE,ANDREW CR 108-40,CHINOOK,SMOLT       ,34.28,,1992,KASNYKU BAY 112-11,5/28/92,7258,135423,E,1,AD,,,,
TAGGED,43641,AK,NSRAA,H,HIDDEN FALLS,1990,MEDVEJIE,ANDREW CR 108-40,CHINOOK,SMOLT       ,34.28,,1992,KASNYKU BAY 112-11,5/28/92,7631,142249,E,1,AD,,,,
TAGGED,43642,AK,NSRAA,H,HIDDEN FALLS,1990,MEDVEJIE,ANDREW CR 108-40,CHINOOK,SMOLT       ,34.28,,1992,KASNYKU BAY 112-11,5/28/92,7410,138115,E,1,AD,,,,
TAGGED,43643,AK,NSRAA,H,HIDDEN FALLS,1990,MEDVEJIE,ANDREW CR 108-40,CHINOOK,SMOLT       ,34.28,,1992,KASNYKU BAY 112-11,5/28/92,7537,140458,E,1,AD,,,,
TAGGED,44061,AK,NSRAA,H,HIDDEN FALLS,1991,MEDVEJIE,ANDREW CR 108-40,CHINOOK,SMOLT       ,24,,1993,KASNYKU BAY 112-11,6/6/93,9949,917473,E,1,AD,,,,
TAGGED,43913,AK,NSRAA,H,HIDDEN FALLS,1991,MEDVEJIE,ANDREW CR 108-40,CHINOOK,SMOLT       ,34,,1993,KASNYKU BAY 112-11,6/6/93,1118,38677,E,1,AD,,,,
TAGGED,43914,AK,NSRAA,H,HIDDEN FALLS,1991,MEDVEJIE,ANDREW CR 108-40,CHINOOK,SMOLT       ,34,,1993,KASNYKU BAY 112-11,6/6/93,6774,234980,E,1,AD,,,,
TAGGED,43927,AK,NSRAA,H,HIDDEN FALLS,1991,MEDVEJIE,ANDREW CR 108-40,CHINOOK,SMOLT       ,34,,1993,KASNYKU BAY 112-11,6/6/93,3074,106564,E,1,AD,,,,
TAGGED,43928,AK,NSRAA,H,HIDDEN FALLS,1991,MEDVEJIE,ANDREW CR 108-40,CHINOOK,SMOLT       ,34,,1993,KASNYKU BAY 112-11,6/6/93,3142,109004,E,1,AD,,,,
TAGGED,43929,AK,NSRAA,H,HIDDEN FALLS,1991,MEDVEJIE,ANDREW CR 108-40,CHINOOK,SMOLT       ,34,,1993,KASNYKU BAY 112-11,6/3/93,3174,186718,E,1,AD,,,,
TAGGED,43930,AK,NSRAA,H,HIDDEN FALLS,1991,MEDVEJIE,ANDREW CR 108-40,CHINOOK,SMOLT       ,34,,1993,KASNYKU BAY 112-11,6/3/93,2746,161540,E,1,AD,,,,
TAGGED,43920,AK,NSRAA,H,HIDDEN FALLS,1992,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,28.8,,1994,KASNYKU BAY 112-11,5/29/94,10473,212292,E,1,AD,,,,
TAGGED,43923,AK,NSRAA,H,HIDDEN FALLS,1992,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,28.8,,1994,KASNYKU BAY 112-11,5/29/94,10400,211870,E,1,AD,,,,
TAGGED,44106,AK,NSRAA,H,HIDDEN FALLS,1992,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,37.7,,1994,KASNYKU BAY 112-11,5/29/94,10492,213133,Y,1,AD,,,,
TAGGED,44107,AK,NSRAA,H,HIDDEN FALLS,1992,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,37.7,,1994,KASNYKU BAY 112-11,5/28/94,10123,205555,E,1,AD,,,,
TAGGED,44108,AK,NSRAA,H,HIDDEN FALLS,1992,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,37.7,,1994,KASNYKU BAY 112-11,5/28/94,10350,210188,E,1,AD,,,,
TAGGED,44324,AK,NSRAA,H,HIDDEN FALLS,1993,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,36.5,,1995,KASNYKU BAY 112-11,6/6/95,27094,262165,E,1,AD,,,,
TAGGED,44325,AK,NSRAA,H,HIDDEN FALLS,1993,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,36.5,,1995,KASNYKU BAY 112-11,6/6/95,27876,289367,E,1,AD,,,,
TAGGED,44326,AK,NSRAA,H,HIDDEN FALLS,1993,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,36.5,,1995,KASNYKU BAY 112-11,6/6/95,24511,371974,E,1,AD,,,,
TAGGED,44522,AK,NSRAA,H,HIDDEN FALLS,1994,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,27.5,,1996,KASNYKU BAY 112-11,6/5/96,20384,302657,E,1,AD,,,,
TAGGED,44523,AK,NSRAA,H,HIDDEN FALLS,1994,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,27.5,,1996,KASNYKU BAY 112-11,6/5/96,20570,285305,E,1,AD,,,,
TAGGED,44521,AK,NSRAA,H,HIDDEN FALLS,1994,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,28.4,,1996,KASNYKU BAY 112-11,6/5/96,21752,300576,E,1,AD,,,,
TAGGED,44711,AK,NSRAA,H,HIDDEN FALLS,1995,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,38.3,,1997,KASNYKU BAY 112-11,5/27/97,89430,944457,E,1,AD+TM,"4,4H","1:1.4,2.4",HIDDENFALLS95CHIN,
TAGGED,44817,AK,NSRAA,H,HIDDEN FALLS,1996,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,39.2,,1998,KASNYKU BAY 112-11,5/29/98,90621,1070885,E,1,AD+TM,"4,4H","1:1.4,2.4",HIDDENFALLS96CHIN,
TAGGED,44818,AK,NSRAA,H,HIDDEN FALLS,1997,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,35.1,,1999,KASNYKU BAY 112-11,6/1/99,90260,1104403,E,1,AD+TM,"4,3H","1:1.4,2.3",HIDDENFALLS97CHIN,
TAGGED,44932,AK,NSRAA,H,HIDDEN FALLS,1998,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,24.7,,2000,KASNYKU BAY 112-11,5/19/00,7954,75048,E,1,AD+TM,"4,2H","1:1.4,2.2",HIDDENFALLS98CHIN,
TAGGED,44663,AK,NSRAA,H,HIDDEN FALLS,1998,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,37.1,,2000,KASNYKU BAY 112-11,5/24/00,50712,712835,E,1,AD+TM,"4,2H","1:1.4,2.2",HIDDENFALLS98CHIN,
TAGGED,44852,AK,NSRAA,H,HIDDEN FALLS,1998,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,37.43,,2000,KASNYKU BAY 112-11,5/24/00,26170,355400,E,1,AD+TM,"4,2H","1:1.4,2.2",HIDDENFALLS98CHIN,
TAGGED,44934,AK,NSRAA,H,HIDDEN FALLS,1998,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,38.65,,2000,KASNYKU BAY 112-11,5/24/00,7182,89433,E,1,AD+TM,"4,2H","1:1.4,2.2",HIDDENFALLS98CHIN,
TAGGED,44928,AK,NSRAA,H,HIDDEN FALLS,1999,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,24,,2001,KASNYKU BAY 112-11,5/30/01,3843,41044,E,1,AD+TM,"4,2H","1:1.4,2.2",HIDDENFALLS99CHIN,
TAGGED,44819,AK,NSRAA,H,HIDDEN FALLS,1999,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,40.5,,2001,KASNYKU BAY 112-11,6/5/01,98177,1173581,E,1,AD+TM,"4,2H","1:1.4,2.2",HIDDENFALLS99CHIN,
TAGGED,44827,AK,NSRAA,H,HIDDEN FALLS,2000,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,43,152,2002,KASNYKU BAY 112-11,6/3/02,47166,591835,E,1,AD+TM,"4,2H","1:1.4,2.2",HIDDENFALLS00CHIN,
TAGGED,44828,AK,NSRAA,H,HIDDEN FALLS,2000,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,43,,2002,KASNYKU BAY 112-11,6/3/02,45985,554000,E,1,AD+TM,"4,2H","1:1.4,2.2",HIDDENFALLS00CHIN,
TAGGED,40688,AK,NSRAA,H,HIDDEN FALLS,2001,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,39.7,,2003,KASNYKU BAY 112-11,6/1/03,86355,1248290,E,1,AD+TM,"4,2H","1:1.4,2.2",HIDDENFALLS01CHIN,
TAGGED,40699,AK,NSRAA,H,HIDDEN FALLS,2002,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,10.1,,2003,KASNYKU BAY 112-11,7/17/03,9980,246895,Z,1,AD+TM,"4,2H","1:1.4,2.2",HIDDENFALLS02CHIN,
TAGGED,40856,AK,NSRAA,H,HIDDEN FALLS,2002,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,35.4,,2004,KASNYKU BAY 112-11,6/4/04,74754,922407,E,1,AD+TM,"4,2H","1:1.4,2.2",HIDDENFALLS02CHIN,
TAGGED,40691,AK,NSRAA,H,HIDDEN FALLS,2003,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,42,,2005,KASNYKU BAY 112-11,6/4/05,53506,682385,E,1,AD+TM,"4,2H","1:1.4,2.2",HIDDENFALLS03CHIN,
TAGGED,40692,AK,NSRAA,H,HIDDEN FALLS,2003,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,42,,2005,KASNYKU BAY 112-11,6/4/05,44456,566969,E,1,AD+TM,"4,2H","1:1.4,2.2",HIDDENFALLS03CHIN,
TAGGED,41169,AK,NSRAA,H,HIDDEN FALLS,2004,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,35.8,,2006,KASNYKU BAY 112-11,6/9/06,46731,526998,E,1,AD+TM,"4,2H","1:1.4,2.2",HIDDENFALLS04CHIN,
TAGGED,41170,AK,NSRAA,H,HIDDEN FALLS,2004,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,35.8,,2006,KASNYKU BAY 112-11,6/9/06,46633,525894,E,1,AD+TM,"4,2H","1:1.4,2.2",HIDDENFALLS04CHIN,
TAGGED,41189,AK,NSRAA,H,HIDDEN FALLS,2005,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,46.3,,2007,KASNYKU BAY 112-11,5/13/07,13982,185201,E,1,AD+TM,"4,2H","1:1.4,2.2",HIDDENFALLS05CHIN,
TAGGED,41353,AK,NSRAA,H,HIDDEN FALLS,2005,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,46.3,,2007,KASNYKU BAY 112-11,5/13/07,15934,211052,E,1,AD+TM,"4,2H","1:1.4,2.2",HIDDENFALLS05CHIN,
TAGGED,41354,AK,NSRAA,H,HIDDEN FALLS,2005,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,46.3,,2007,KASNYKU BAY 112-11,5/13/07,15695,207896,E,1,AD+TM,"4,2H","1:1.4,2.2",HIDDENFALLS05CHIN,
TAGGED,41491,AK,NSRAA,H,HIDDEN FALLS,2006,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,8.94,,2007,KASNYKU BAY 112-11,8/3/07,19921,252825,Z,1,AD+TM,"4,2H","1:1.4,2.2",HIDDENFALLS06CHIN,
TAGGED,41040,AK,NSRAA,H,HIDDEN FALLS,2006,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,46.3,,2008,KASNYKU BAY 112-11,6/6/08,56463,498136,,1,AD+TM,"4,2H","1:1.4,2.2",HIDDENFALLS06CHIN,
TAGGED,41178,AK,NSRAA,H,HIDDEN FALLS,2007,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,8.03,,2008,KASNYKU BAY 112-11,7/28/08,11610,155692,Z,1,AD+TM,"4,2H","1:1.4,2.2",HIDDENFALLS07CHIN,
TAGGED,44930,AK,NSRAA,H,HIDDEN FALLS,2007,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,8.03,,2008,KASNYKU BAY 112-11,7/28/08,8143,108984,Z,1,AD+TM,"4,2H","1:1.4,2.2",HIDDENFALLS07CHIN,
TAGGED,41771,AK,NSRAA,H,HIDDEN FALLS,2007,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,40.25,,2009,KASNYKU BAY 112-11,6/4/09,52278,908118,,1,AD+TM,"4,2H","1:1.4,2.2",HIDDENFALLS07CHIN,
TAGGED,42070,AK,NSRAA,H,HIDDEN FALLS,2008,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,10.74,,2009,KASNYKU BAY 112-11,7/13/09,8489,289236,Z,1,AD+TM,"4,2H","1:1.4,2.2",HIDDENFALLS08CHIN,
TAGGED,41998,AK,NSRAA,H,HIDDEN FALLS,2008,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,69.8,,2010,KASNYKU BAY 112-11,6/1/10,16992,313880,,1,AD+TM,"4,2H","1:1.4,2.2",HIDDENFALLS08CHIN,
TAGGED,41999,AK,NSRAA,H,HIDDEN FALLS,2008,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,69.8,,2010,KASNYKU BAY 112-11,6/1/10,17119,316227,,1,AD+TM,"4,2H","1:1.4,2.2",HIDDENFALLS08CHIN,
TAGGED,42064,AK,NSRAA,H,HIDDEN FALLS,2008,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,69.8,,2010,KASNYKU BAY 112-11,6/1/10,16773,309855,,1,AD+TM,"4,2H","1:1.4,2.2",HIDDENFALLS08CHIN,
TAGGED,42370,AK,NSRAA,H,HIDDEN FALLS,2009,HIDDEN FALLS,,CHINOOK,SMOLT       ,13.32,,2010,KASNYKU BAY 112-11,7/16/10,6873,367460,Z,1,AD+TM,"4,2H","1:1.4,2.2",HIDDENFALLS09CHIN,
TAGGED,41487,AK,NSRAA,H,HIDDEN FALLS,2009,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,53.22,,2011,KASNYKU BAY 112-11,5/16/11,4119,95107,,1,AD+TM,"4,2H","1:1.4,2.2",HIDDENFALLS09CHIN,
TAGGED,41488,AK,NSRAA,H,HIDDEN FALLS,2009,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,53.22,,2011,KASNYKU BAY 112-11,5/16/11,4116,95043,,1,AD+TM,"4,2H","1:1.4,2.2",HIDDENFALLS09CHIN,
TAGGED,42368,AK,NSRAA,H,HIDDEN FALLS,2009,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,53.22,,2011,KASNYKU BAY 112-11,5/16/11,8892,205294,,1,AD+TM,"4,2H","1:1.4,2.2",HIDDENFALLS09CHIN,
TAGGED,42369,AK,NSRAA,H,HIDDEN FALLS,2009,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,53.22,,2011,KASNYKU BAY 112-11,5/16/11,8786,202840,,1,AD+TM,"4,2H","1:1.4,2.2",HIDDENFALLS09CHIN,
TAGGED,42772,AK,NSRAA,H,HIDDEN FALLS,2010,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,59.28,,2012,KASNYKU BAY 112-11,5/10/12,35692,480642,,1,AD+TM,"4,2H","1:1.4,2.2",HIDDENFALLS10CHIN,
TAGGED,42993,AK,NSRAA,H,HIDDEN FALLS,2011,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,66.2,174,2013,KASNYKU BAY 112-11,5/7/13,44249,518277,,1,AD+TM,"4,2H","1:1.4,2.2",HIDDENFALLS11CHIN,
TAGGED,43280,AK,NSRAA,H,HIDDEN FALLS,2012,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,66.8,,2014,KASNYKU BAY 112-11,5/4/14,53713,558227,,1,AD+TM,"4,2H","1:1.4,2.2",HIDDENFALLS12CHIN,
TAGGED,43670,AK,NSRAA,H,HIDDEN FALLS,2013,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,65,,2015,KASNYKU BAY 112-11,5/15/15,19106,223978,E,1,AD+TM,"4,2H","1:1.4,2.2",HIDDENFALLS13CHIN,
TAGGED,43671,AK,NSRAA,H,HIDDEN FALLS,2013,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,65,,2015,KASNYKU BAY 112-11,5/15/15,19246,225608,E,1,AD+TM,"4,2H","1:1.4,2.2",HIDDENFALLS13CHIN,
TAGGED,43672,AK,NSRAA,H,HIDDEN FALLS,2013,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,65,,2015,KASNYKU BAY 112-11,5/15/15,19180,224847,E,1,AD+TM,"4,2H","1:1.4,2.2",HIDDENFALLS13CHIN,
TAGGED,44068,AK,NSRAA,H,HIDDEN FALLS,2014,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,59.09,,2016,KASNYKU BAY 112-11,5/6/16,16193,236826,,1,AD+TM,"4,2H","1:1.4,2.2",HIDDENFALLS14CHIN,
TAGGED,44073,AK,NSRAA,H,HIDDEN FALLS,2014,HIDDEN FALLS,ANDREW CR 108-40,CHINOOK,SMOLT       ,59.09,,2016,KASNYKU BAY 112-11,5/10/16,19765,352016,,1,AD+TM,"4,2H","1:1.4,2.2",HIDDENFALLS14CHIN,
TAGGED,43238,AK,NSRAA,H,HIDDEN FALLS,1988,HIDDEN FALLS,TAHINI R,CHINOOK,SMOLT       ,30.6,,1990,LUTAK INLET 115-33,5/21/90,17900,18117,,1,AD,,,,
TAGGED,43239,AK,NSRAA,H,HIDDEN FALLS,1988,HIDDEN FALLS,TAHINI R,CHINOOK,SMOLT       ,30.6,,1990,LUTAK INLET 115-33,5/21/90,20296,20543,,1,AD,,,,
TAGGED,41773,AK,NSRAA,H,HIDDEN FALLS,2007,PULLEN CR,TAHINI R,CHINOOK,SMOLT       ,11,,2008,LUTAK INLET 115-33,7/24/08,15064,82256,Z,1,AD,,,,
TAGGED,41774,AK,NSRAA,H,HIDDEN FALLS,2007,PULLEN CR,TAHINI R,CHINOOK,SMOLT       ,11,,2008,LUTAK INLET 115-33,7/24/08,15129,82609,Z,1,AD,,,,
TAGGED,41995,AK,NSRAA,H,HIDDEN FALLS,2008,PULLEN CR,TAHINI R,CHINOOK,SMOLT       ,11.48,,2009,LUTAK INLET 115-33,7/16/09,22505,111127,Z,1,AD,,,,REPLICATE TO 041996
TAGGED,41996,AK,NSRAA,H,HIDDEN FALLS,2008,PULLEN CR,TAHINI R,CHINOOK,SMOLT       ,11.48,,2009,LUTAK INLET 115-33,7/16/09,22483,111024,Z,1,AD,,,,REPLICATE TO 041995
TAGGED,42290,AK,NSRAA,H,HIDDEN FALLS,2009,PULLEN CR,TAHINI R,CHINOOK,SMOLT       ,18.66,,2010,LUTAK INLET 115-33,7/15/10,5691,40263,Z,1,AD+TM,"3,3H","1:1.3,2.3",LUTAK09CHIN,
TAGGED,42291,AK,NSRAA,H,HIDDEN FALLS,2009,PULLEN CR,TAHINI R,CHINOOK,SMOLT       ,18.66,,2010,LUTAK INLET 115-33,7/15/10,5711,40409,Z,1,AD+TM,"3,3H","1:1.3,2.3",LUTAK09CHIN,
TAGGED,43655,AK,NSRAA,H,HIDDEN FALLS,1990,HIDDEN FALLS,TAHINI R,CHINOOK,SMOLT       ,24,,1992,TAIYA INLET 115-34,5/20/92,10481,10523,E,1,AD,,,,
TAGGED,43657,AK,NSRAA,H,HIDDEN FALLS,1990,HIDDEN FALLS,TAHINI R,CHINOOK,SMOLT       ,24,,1992,TAIYA INLET 115-34,5/20/92,9992,10032,E,1,AD,,,,
TAGGED,43658,AK,NSRAA,H,HIDDEN FALLS,1990,HIDDEN FALLS,TAHINI R,CHINOOK,SMOLT       ,24,,1992,TAIYA INLET 115-34,5/20/92,9629,9668,E,1,AD,,,,
TAGGED,44056,AK,NSRAA,H,HIDDEN FALLS,1991,HIDDEN FALLS,TAHINI R,CHINOOK,SMOLT       ,33.7,130,1993,TAIYA INLET 115-34,5/22/93,11115,11447,R,1,AD,,,,
TAGGED,44057,AK,NSRAA,H,HIDDEN FALLS,1991,HIDDEN FALLS,TAHINI R,CHINOOK,SMOLT       ,33.7,130,1993,TAIYA INLET 115-34,5/22/93,10875,11200,R,1,AD,,,,
TAGGED,44058,AK,NSRAA,H,HIDDEN FALLS,1991,HIDDEN FALLS,TAHINI R,CHINOOK,SMOLT       ,33.7,130,1993,TAIYA INLET 115-34,5/22/93,10907,11233,R,1,AD,,,,
TAGGED,44059,AK,NSRAA,H,HIDDEN FALLS,1991,HIDDEN FALLS,TAHINI R,CHINOOK,SMOLT       ,33.7,130,1993,TAIYA INLET 115-34,5/22/93,11064,11394,R,1,AD,,,,
TAGGED,44060,AK,NSRAA,H,HIDDEN FALLS,1991,HIDDEN FALLS,TAHINI R,CHINOOK,SMOLT       ,33.7,130,1993,TAIYA INLET 115-34,5/22/93,10818,11141,R,1,AD,,,,
TAGGED,44126,AK,NSRAA,H,HIDDEN FALLS,1992,HIDDEN FALLS,TAHINI R,CHINOOK,SMOLT       ,,,1994,TAIYA INLET 115-34,5/20/94,3446,3538,R,1,AD,,,,
TAGGED,44128,AK,NSRAA,H,HIDDEN FALLS,1992,HIDDEN FALLS,TAHINI R,CHINOOK,SMOLT       ,,,1994,TAIYA INLET 115-34,5/20/94,11745,12059,R,1,AD,,,,
TAGGED,44129,AK,NSRAA,H,HIDDEN FALLS,1992,HIDDEN FALLS,TAHINI R,CHINOOK,SMOLT       ,,,1994,TAIYA INLET 115-34,5/20/94,10771,11059,R,1,AD,,,,
